source	target	source_node_type	target_node_type
MCTs15	GT19	MCT	GT
MCTs15	GT2	MCT	GT
MCTs15	GT22	MCT	GT
MCTs15	GT23	MCT	GT
MCTs15	GT26	MCT	GT
MCTs15	GT27	MCT	GT
MCTs15	GT28	MCT	GT
MCTs15	GT3	MCT	GT
MCTs15	GT30	MCT	GT
MCTs15	GT35	MCT	GT
MCTs15	GT4	MCT	GT
MCTs15	GT51	MCT	GT
MCTs15	GT8	MCT	GT
MCTs15	GT83	MCT	GT
MCTs15	GT9	MCT	GT
MCTs15	GT90	MCT	GT
MCTs15	GT94	MCT	GT
MCTs15	PL12	MCT	PL
MCTs15	PL17	MCT	PL
MCTs15	PL22	MCT	PL
MCTs15	PL26	MCT	PL
MCTs15	PL27	MCT	PL
MCTs15	PL8	MCT	PL
MCTs12	CBM13	MCT	CBM
MCTs12	CBM20	MCT	CBM
MCTs12	CBM22	MCT	CBM
MCTs12	CBM30	MCT	CBM
MCTs12	CBM32	MCT	CBM
MCTs12	CBM34	MCT	CBM
MCTs12	CBM35	MCT	CBM
MCTs12	CBM4	MCT	CBM
MCTs12	CBM48	MCT	CBM
MCTs12	CBM5	MCT	CBM
MCTs12	CBM50	MCT	CBM
MCTs12	CBM51	MCT	CBM
MCTs12	CBM57	MCT	CBM
MCTs12	CBM58	MCT	CBM
MCTs12	CBM6	MCT	CBM
MCTs12	CBM62	MCT	CBM
MCTs12	CBM66	MCT	CBM
MCTs12	CBM67	MCT	CBM
MCTs12	CBM9	MCT	CBM
MCTs12	AA6	MCT	AA
MCTs12	CE1	MCT	CE
MCTs12	CE10	MCT	CE
MCTs12	CE11	MCT	CE
MCTs12	CE12	MCT	CE
MCTs12	CE14	MCT	CE
MCTs12	CE2	MCT	CE
MCTs12	CE3	MCT	CE
MCTs12	CE4	MCT	CE
MCTs12	CE6	MCT	CE
MCTs12	CE7	MCT	CE
MCTs12	CE8	MCT	CE
MCTs12	CE9	MCT	CE
MCTs12	GH1	MCT	GH
MCTs12	GH10	MCT	GH
MCTs12	GH102	MCT	GH
MCTs12	GH103	MCT	GH
MCTs12	GH105	MCT	GH
MCTs12	GH106	MCT	GH
MCTs12	GH108	MCT	GH
MCTs12	GH109	MCT	GH
MCTs12	GH110	MCT	GH
MCTs12	GH112	MCT	GH
MCTs12	GH115	MCT	GH
MCTs12	GH117	MCT	GH
MCTs12	GH123	MCT	GH
MCTs12	GH125	MCT	GH
MCTs12	GH127	MCT	GH
MCTs12	GH13	MCT	GH
MCTs12	GH130	MCT	GH
MCTs12	GH133	MCT	GH
MCTs12	GH137	MCT	GH
MCTs12	GH138	MCT	GH
MCTs12	GH139	MCT	GH
MCTs12	GH140	MCT	GH
MCTs12	GH141	MCT	GH
MCTs12	GH142	MCT	GH
MCTs12	GH143	MCT	GH
MCTs12	GH144	MCT	GH
MCTs12	GH145	MCT	GH
MCTs12	GH15	MCT	GH
MCTs12	GH16	MCT	GH
MCTs12	GH18	MCT	GH
MCTs12	GH2	MCT	GH
MCTs12	GH20	MCT	GH
MCTs12	GH23	MCT	GH
MCTs12	GH24	MCT	GH
MCTs12	GH25	MCT	GH
MCTs12	GH26	MCT	GH
MCTs12	GH28	MCT	GH
MCTs12	GH29	MCT	GH
MCTs12	GH3	MCT	GH
MCTs12	GH30	MCT	GH
MCTs12	GH31	MCT	GH
MCTs12	GH32	MCT	GH
MCTs12	GH33	MCT	GH
MCTs12	GH35	MCT	GH
MCTs12	GH36	MCT	GH
MCTs12	GH38	MCT	GH
MCTs12	GH4	MCT	GH
MCTs12	GH42	MCT	GH
MCTs12	GH43	MCT	GH
MCTs12	GH5	MCT	GH
MCTs12	GH51	MCT	GH
MCTs12	GH53	MCT	GH
MCTs12	GH57	MCT	GH
MCTs12	GH63	MCT	GH
MCTs12	GH65	MCT	GH
MCTs12	GH66	MCT	GH
MCTs12	GH67	MCT	GH
MCTs12	GH73	MCT	GH
MCTs12	GH76	MCT	GH
MCTs12	GH77	MCT	GH
MCTs12	GH78	MCT	GH
MCTs12	GH79	MCT	GH
MCTs12	GH8	MCT	GH
MCTs12	GH84	MCT	GH
MCTs12	GH88	MCT	GH
MCTs12	GH89	MCT	GH
MCTs12	GH9	MCT	GH
MCTs12	GH91	MCT	GH
MCTs12	GH92	MCT	GH
MCTs12	GH94	MCT	GH
MCTs12	GH95	MCT	GH
MCTs12	GH97	MCT	GH
MCTs12	GH99	MCT	GH
MCTs12	GT1	MCT	GT
MCTs12	GT14	MCT	GT
MCTs12	GT19	MCT	GT
MCTs12	GT2	MCT	GT
MCTs12	GT20	MCT	GT
MCTs12	GT21	MCT	GT
MCTs12	GT23	MCT	GT
MCTs12	GT26	MCT	GT
MCTs12	GT27	MCT	GT
MCTs12	GT28	MCT	GT
MCTs12	GT3	MCT	GT
MCTs12	GT30	MCT	GT
MCTs12	GT32	MCT	GT
MCTs12	GT35	MCT	GT
MCTs12	GT4	MCT	GT
MCTs12	GT5	MCT	GT
MCTs12	GT51	MCT	GT
MCTs12	GT8	MCT	GT
MCTs12	GT83	MCT	GT
MCTs12	GT87	MCT	GT
MCTs12	GT9	MCT	GT
MCTs12	GT90	MCT	GT
MCTs12	GT94	MCT	GT
MCTs12	PL1	MCT	PL
MCTs12	PL10	MCT	PL
MCTs12	PL11	MCT	PL
MCTs12	PL12	MCT	PL
MCTs12	PL13	MCT	PL
MCTs12	PL15	MCT	PL
MCTs12	PL17	MCT	PL
MCTs12	PL21	MCT	PL
MCTs12	PL22	MCT	PL
MCTs12	PL26	MCT	PL
MCTs12	PL27	MCT	PL
MCTs12	PL8	MCT	PL
MCTs13	CBM12	MCT	CBM
MCTs13	CBM16	MCT	CBM
MCTs13	CBM20	MCT	CBM
MCTs13	CBM22	MCT	CBM
MCTs13	CBM30	MCT	CBM
MCTs13	CBM32	MCT	CBM
MCTs13	CBM34	MCT	CBM
MCTs13	CBM35	MCT	CBM
MCTs13	CBM37	MCT	CBM
MCTs13	CBM44	MCT	CBM
MCTs13	CBM48	MCT	CBM
MCTs13	CBM50	MCT	CBM
MCTs13	CBM57	MCT	CBM
MCTs13	CBM6	MCT	CBM
MCTs13	CBM65	MCT	CBM
MCTs13	CBM66	MCT	CBM
MCTs13	CBM67	MCT	CBM
MCTs13	CBM9	MCT	CBM
MCTs13	AA6	MCT	AA
MCTs13	CE1	MCT	CE
MCTs13	CE10	MCT	CE
MCTs13	CE11	MCT	CE
MCTs13	CE12	MCT	CE
MCTs13	CE14	MCT	CE
MCTs13	CE2	MCT	CE
MCTs13	CE3	MCT	CE
MCTs13	CE4	MCT	CE
MCTs13	CE6	MCT	CE
MCTs13	CE7	MCT	CE
MCTs13	CE8	MCT	CE
MCTs13	CE9	MCT	CE
MCTs13	GH1	MCT	GH
MCTs13	GH10	MCT	GH
MCTs13	GH105	MCT	GH
MCTs13	GH106	MCT	GH
MCTs13	GH108	MCT	GH
MCTs13	GH109	MCT	GH
MCTs13	GH110	MCT	GH
MCTs13	GH112	MCT	GH
MCTs13	GH115	MCT	GH
MCTs13	GH117	MCT	GH
MCTs13	GH123	MCT	GH
MCTs13	GH125	MCT	GH
MCTs13	GH127	MCT	GH
MCTs13	GH13	MCT	GH
MCTs13	GH130	MCT	GH
MCTs13	GH133	MCT	GH
MCTs13	GH137	MCT	GH
MCTs13	GH139	MCT	GH
MCTs13	GH140	MCT	GH
MCTs13	GH141	MCT	GH
MCTs13	GH142	MCT	GH
MCTs13	GH143	MCT	GH
MCTs13	GH144	MCT	GH
MCTs13	GH145	MCT	GH
MCTs13	GH16	MCT	GH
MCTs13	GH18	MCT	GH
MCTs13	GH2	MCT	GH
MCTs13	GH20	MCT	GH
MCTs13	GH23	MCT	GH
MCTs13	GH24	MCT	GH
MCTs13	GH25	MCT	GH
MCTs13	GH26	MCT	GH
MCTs13	GH27	MCT	GH
MCTs13	GH28	MCT	GH
MCTs13	GH29	MCT	GH
MCTs13	GH3	MCT	GH
MCTs13	GH30	MCT	GH
MCTs13	GH31	MCT	GH
MCTs13	GH32	MCT	GH
MCTs13	GH33	MCT	GH
MCTs13	GH35	MCT	GH
MCTs13	GH36	MCT	GH
MCTs13	GH38	MCT	GH
MCTs13	GH42	MCT	GH
MCTs13	GH43	MCT	GH
MCTs13	GH5	MCT	GH
MCTs13	GH51	MCT	GH
MCTs13	GH53	MCT	GH
MCTs13	GH57	MCT	GH
MCTs13	GH63	MCT	GH
MCTs13	GH65	MCT	GH
MCTs13	GH66	MCT	GH
MCTs13	GH67	MCT	GH
MCTs13	GH73	MCT	GH
MCTs13	GH74	MCT	GH
MCTs13	GH76	MCT	GH
MCTs13	GH77	MCT	GH
MCTs13	GH78	MCT	GH
MCTs13	GH88	MCT	GH
MCTs13	GH89	MCT	GH
MCTs13	GH9	MCT	GH
MCTs13	GH91	MCT	GH
MCTs13	GH92	MCT	GH
MCTs13	GH94	MCT	GH
MCTs13	GH95	MCT	GH
MCTs13	GH97	MCT	GH
MCTs13	GT14	MCT	GT
MCTs13	GT19	MCT	GT
MCTs13	GT2	MCT	GT
MCTs13	GT20	MCT	GT
MCTs13	GT21	MCT	GT
MCTs13	GT26	MCT	GT
MCTs13	GT27	MCT	GT
MCTs13	GT28	MCT	GT
MCTs13	GT3	MCT	GT
MCTs13	GT30	MCT	GT
MCTs13	GT35	MCT	GT
MCTs13	GT4	MCT	GT
MCTs13	GT5	MCT	GT
MCTs13	GT51	MCT	GT
MCTs13	GT8	MCT	GT
MCTs13	GT83	MCT	GT
MCTs13	GT87	MCT	GT
MCTs13	GT9	MCT	GT
MCTs13	GT90	MCT	GT
MCTs13	PL1	MCT	PL
MCTs13	PL10	MCT	PL
MCTs13	PL11	MCT	PL
MCTs13	PL12	MCT	PL
MCTs13	PL13	MCT	PL
MCTs13	PL15	MCT	PL
MCTs13	PL21	MCT	PL
MCTs13	PL22	MCT	PL
MCTs13	PL26	MCT	PL
MCTs13	PL8	MCT	PL
MCTs13	PL9	MCT	PL
MCTs10	CBM12	MCT	CBM
MCTs10	CBM13	MCT	CBM
MCTs10	CBM16	MCT	CBM
MCTs10	CBM20	MCT	CBM
MCTs10	CBM22	MCT	CBM
MCTs10	CBM23	MCT	CBM
MCTs10	CBM30	MCT	CBM
MCTs10	CBM32	MCT	CBM
MCTs10	CBM34	MCT	CBM
MCTs10	CBM35	MCT	CBM
MCTs10	CBM37	MCT	CBM
MCTs10	CBM38	MCT	CBM
MCTs10	CBM4	MCT	CBM
MCTs10	CBM44	MCT	CBM
MCTs10	CBM46	MCT	CBM
MCTs10	CBM48	MCT	CBM
MCTs10	CBM50	MCT	CBM
MCTs10	CBM51	MCT	CBM
MCTs10	CBM57	MCT	CBM
MCTs10	CBM6	MCT	CBM
MCTs10	CBM66	MCT	CBM
MCTs10	CBM67	MCT	CBM
MCTs10	CBM9	MCT	CBM
MCTs10	AA6	MCT	AA
MCTs10	CE1	MCT	CE
MCTs10	CE10	MCT	CE
MCTs10	CE11	MCT	CE
MCTs10	CE12	MCT	CE
MCTs10	CE14	MCT	CE
MCTs10	CE15	MCT	CE
MCTs10	CE2	MCT	CE
MCTs10	CE3	MCT	CE
MCTs10	CE4	MCT	CE
MCTs10	CE6	MCT	CE
MCTs10	CE7	MCT	CE
MCTs10	CE8	MCT	CE
MCTs10	CE9	MCT	CE
MCTs10	GH1	MCT	GH
MCTs10	GH10	MCT	GH
MCTs10	GH105	MCT	GH
MCTs10	GH106	MCT	GH
MCTs10	GH108	MCT	GH
MCTs10	GH109	MCT	GH
MCTs10	GH110	MCT	GH
MCTs10	GH112	MCT	GH
MCTs10	GH115	MCT	GH
MCTs10	GH116	MCT	GH
MCTs10	GH117	MCT	GH
MCTs10	GH123	MCT	GH
MCTs10	GH125	MCT	GH
MCTs10	GH127	MCT	GH
MCTs10	GH129	MCT	GH
MCTs10	GH13	MCT	GH
MCTs10	GH130	MCT	GH
MCTs10	GH133	MCT	GH
MCTs10	GH136	MCT	GH
MCTs10	GH137	MCT	GH
MCTs10	GH139	MCT	GH
MCTs10	GH140	MCT	GH
MCTs10	GH141	MCT	GH
MCTs10	GH144	MCT	GH
MCTs10	GH145	MCT	GH
MCTs10	GH15	MCT	GH
MCTs10	GH18	MCT	GH
MCTs10	GH2	MCT	GH
MCTs10	GH20	MCT	GH
MCTs10	GH23	MCT	GH
MCTs10	GH24	MCT	GH
MCTs10	GH25	MCT	GH
MCTs10	GH26	MCT	GH
MCTs10	GH27	MCT	GH
MCTs10	GH28	MCT	GH
MCTs10	GH29	MCT	GH
MCTs10	GH3	MCT	GH
MCTs10	GH30	MCT	GH
MCTs10	GH31	MCT	GH
MCTs10	GH32	MCT	GH
MCTs10	GH33	MCT	GH
MCTs10	GH35	MCT	GH
MCTs10	GH36	MCT	GH
MCTs10	GH38	MCT	GH
MCTs10	GH4	MCT	GH
MCTs10	GH42	MCT	GH
MCTs10	GH43	MCT	GH
MCTs10	GH49	MCT	GH
MCTs10	GH5	MCT	GH
MCTs10	GH51	MCT	GH
MCTs10	GH55	MCT	GH
MCTs10	GH57	MCT	GH
MCTs10	GH63	MCT	GH
MCTs10	GH65	MCT	GH
MCTs10	GH66	MCT	GH
MCTs10	GH67	MCT	GH
MCTs10	GH73	MCT	GH
MCTs10	GH74	MCT	GH
MCTs10	GH76	MCT	GH
MCTs10	GH77	MCT	GH
MCTs10	GH78	MCT	GH
MCTs10	GH84	MCT	GH
MCTs10	GH88	MCT	GH
MCTs10	GH89	MCT	GH
MCTs10	GH9	MCT	GH
MCTs10	GH92	MCT	GH
MCTs10	GH93	MCT	GH
MCTs10	GH94	MCT	GH
MCTs10	GH95	MCT	GH
MCTs10	GH97	MCT	GH
MCTs10	GH99	MCT	GH
MCTs10	GT14	MCT	GT
MCTs10	GT19	MCT	GT
MCTs10	GT2	MCT	GT
MCTs10	GT20	MCT	GT
MCTs10	GT26	MCT	GT
MCTs10	GT27	MCT	GT
MCTs10	GT28	MCT	GT
MCTs10	GT3	MCT	GT
MCTs10	GT30	MCT	GT
MCTs10	GT32	MCT	GT
MCTs10	GT35	MCT	GT
MCTs10	GT4	MCT	GT
MCTs10	GT5	MCT	GT
MCTs10	GT51	MCT	GT
MCTs10	GT8	MCT	GT
MCTs10	GT83	MCT	GT
MCTs10	GT9	MCT	GT
MCTs10	GT90	MCT	GT
MCTs10	PL10	MCT	PL
MCTs10	PL11	MCT	PL
MCTs10	PL12	MCT	PL
MCTs10	PL22	MCT	PL
MCTs10	PL26	MCT	PL
MCTs10	PL27	MCT	PL
MCTs10	PL8	MCT	PL
MCTs10	PL9	MCT	PL
MCTs11	CBM12	MCT	CBM
MCTs11	CBM16	MCT	CBM
MCTs11	CBM20	MCT	CBM
MCTs11	CBM22	MCT	CBM
MCTs11	CBM23	MCT	CBM
MCTs11	CBM30	MCT	CBM
MCTs11	CBM32	MCT	CBM
MCTs11	CBM34	MCT	CBM
MCTs11	CBM35	MCT	CBM
MCTs11	CBM37	MCT	CBM
MCTs11	CBM39	MCT	CBM
MCTs11	CBM4	MCT	CBM
MCTs11	CBM48	MCT	CBM
MCTs11	CBM50	MCT	CBM
MCTs11	CBM51	MCT	CBM
MCTs11	CBM54	MCT	CBM
MCTs11	CBM56	MCT	CBM
MCTs11	CBM57	MCT	CBM
MCTs11	CBM6	MCT	CBM
MCTs11	CBM62	MCT	CBM
MCTs11	CBM66	MCT	CBM
MCTs11	CBM67	MCT	CBM
MCTs11	CBM69	MCT	CBM
MCTs11	CBM72	MCT	CBM
MCTs11	CBM9	MCT	CBM
MCTs11	AA6	MCT	AA
MCTs11	AA7	MCT	AA
MCTs11	CE1	MCT	CE
MCTs11	CE10	MCT	CE
MCTs11	CE11	MCT	CE
MCTs11	CE12	MCT	CE
MCTs11	CE14	MCT	CE
MCTs11	CE15	MCT	CE
MCTs11	CE3	MCT	CE
MCTs11	CE4	MCT	CE
MCTs11	CE6	MCT	CE
MCTs11	CE7	MCT	CE
MCTs11	CE8	MCT	CE
MCTs11	CE9	MCT	CE
MCTs11	GH1	MCT	GH
MCTs11	GH10	MCT	GH
MCTs11	GH102	MCT	GH
MCTs11	GH105	MCT	GH
MCTs11	GH106	MCT	GH
MCTs11	GH108	MCT	GH
MCTs11	GH109	MCT	GH
MCTs11	GH110	MCT	GH
MCTs11	GH112	MCT	GH
MCTs11	GH113	MCT	GH
MCTs11	GH114	MCT	GH
MCTs11	GH115	MCT	GH
MCTs11	GH116	MCT	GH
MCTs11	GH123	MCT	GH
MCTs11	GH125	MCT	GH
MCTs11	GH127	MCT	GH
MCTs11	GH13	MCT	GH
MCTs11	GH130	MCT	GH
MCTs11	GH133	MCT	GH
MCTs11	GH136	MCT	GH
MCTs11	GH137	MCT	GH
MCTs11	GH138	MCT	GH
MCTs11	GH139	MCT	GH
MCTs11	GH140	MCT	GH
MCTs11	GH141	MCT	GH
MCTs11	GH142	MCT	GH
MCTs11	GH143	MCT	GH
MCTs11	GH144	MCT	GH
MCTs11	GH145	MCT	GH
MCTs11	GH15	MCT	GH
MCTs11	GH16	MCT	GH
MCTs11	GH18	MCT	GH
MCTs11	GH2	MCT	GH
MCTs11	GH20	MCT	GH
MCTs11	GH23	MCT	GH
MCTs11	GH24	MCT	GH
MCTs11	GH25	MCT	GH
MCTs11	GH26	MCT	GH
MCTs11	GH27	MCT	GH
MCTs11	GH28	MCT	GH
MCTs11	GH29	MCT	GH
MCTs11	GH3	MCT	GH
MCTs11	GH30	MCT	GH
MCTs11	GH31	MCT	GH
MCTs11	GH32	MCT	GH
MCTs11	GH33	MCT	GH
MCTs11	GH35	MCT	GH
MCTs11	GH36	MCT	GH
MCTs11	GH38	MCT	GH
MCTs11	GH4	MCT	GH
MCTs11	GH42	MCT	GH
MCTs11	GH43	MCT	GH
MCTs11	GH5	MCT	GH
MCTs11	GH51	MCT	GH
MCTs11	GH53	MCT	GH
MCTs11	GH55	MCT	GH
MCTs11	GH57	MCT	GH
MCTs11	GH63	MCT	GH
MCTs11	GH65	MCT	GH
MCTs11	GH66	MCT	GH
MCTs11	GH67	MCT	GH
MCTs11	GH73	MCT	GH
MCTs11	GH74	MCT	GH
MCTs11	GH76	MCT	GH
MCTs11	GH77	MCT	GH
MCTs11	GH78	MCT	GH
MCTs11	GH84	MCT	GH
MCTs11	GH85	MCT	GH
MCTs11	GH88	MCT	GH
MCTs11	GH89	MCT	GH
MCTs11	GH9	MCT	GH
MCTs11	GH92	MCT	GH
MCTs11	GH93	MCT	GH
MCTs11	GH94	MCT	GH
MCTs11	GH95	MCT	GH
MCTs11	GH97	MCT	GH
MCTs11	GT1	MCT	GT
MCTs11	GT104	MCT	GT
MCTs11	GT11	MCT	GT
MCTs11	GT14	MCT	GT
MCTs11	GT19	MCT	GT
MCTs11	GT2	MCT	GT
MCTs11	GT20	MCT	GT
MCTs11	GT21	MCT	GT
MCTs11	GT23	MCT	GT
MCTs11	GT26	MCT	GT
MCTs11	GT27	MCT	GT
MCTs11	GT28	MCT	GT
MCTs11	GT3	MCT	GT
MCTs11	GT30	MCT	GT
MCTs11	GT32	MCT	GT
MCTs11	GT35	MCT	GT
MCTs11	GT4	MCT	GT
MCTs11	GT5	MCT	GT
MCTs11	GT51	MCT	GT
MCTs11	GT83	MCT	GT
MCTs11	GT87	MCT	GT
MCTs11	GT9	MCT	GT
MCTs11	GT90	MCT	GT
MCTs11	GT94	MCT	GT
MCTs11	PL1	MCT	PL
MCTs11	PL10	MCT	PL
MCTs11	PL11	MCT	PL
MCTs11	PL12	MCT	PL
MCTs11	PL13	MCT	PL
MCTs11	PL15	MCT	PL
MCTs11	PL22	MCT	PL
MCTs11	PL26	MCT	PL
MCTs11	PL27	MCT	PL
MCTs11	PL6	MCT	PL
MCTs11	PL8	MCT	PL
MCTs11	PL9	MCT	PL
MCTs18	CBM16	MCT	CBM
MCTs18	CBM20	MCT	CBM
MCTs18	CBM22	MCT	CBM
MCTs18	CBM32	MCT	CBM
MCTs18	CBM34	MCT	CBM
MCTs18	CBM35	MCT	CBM
MCTs18	CBM37	MCT	CBM
MCTs18	CBM4	MCT	CBM
MCTs18	CBM44	MCT	CBM
MCTs18	CBM48	MCT	CBM
MCTs18	CBM5	MCT	CBM
MCTs18	CBM50	MCT	CBM
MCTs18	CBM57	MCT	CBM
MCTs18	CBM6	MCT	CBM
MCTs18	CBM61	MCT	CBM
MCTs18	CBM62	MCT	CBM
MCTs18	CBM66	MCT	CBM
MCTs18	CBM67	MCT	CBM
MCTs18	CBM69	MCT	CBM
MCTs18	CBM9	MCT	CBM
MCTs18	AA6	MCT	AA
MCTs18	CE1	MCT	CE
MCTs18	CE10	MCT	CE
MCTs18	CE11	MCT	CE
MCTs18	CE12	MCT	CE
MCTs18	CE15	MCT	CE
MCTs18	CE2	MCT	CE
MCTs18	CE3	MCT	CE
MCTs18	CE4	MCT	CE
MCTs18	CE6	MCT	CE
MCTs18	CE7	MCT	CE
MCTs18	CE8	MCT	CE
MCTs18	CE9	MCT	CE
MCTs18	GH1	MCT	GH
MCTs18	GH10	MCT	GH
MCTs18	GH102	MCT	GH
MCTs18	GH103	MCT	GH
MCTs18	GH105	MCT	GH
MCTs18	GH106	MCT	GH
MCTs18	GH108	MCT	GH
MCTs18	GH109	MCT	GH
MCTs18	GH112	MCT	GH
MCTs18	GH115	MCT	GH
MCTs18	GH117	MCT	GH
MCTs18	GH120	MCT	GH
MCTs18	GH123	MCT	GH
MCTs18	GH125	MCT	GH
MCTs18	GH127	MCT	GH
MCTs18	GH13	MCT	GH
MCTs18	GH130	MCT	GH
MCTs18	GH133	MCT	GH
MCTs18	GH136	MCT	GH
MCTs18	GH138	MCT	GH
MCTs18	GH139	MCT	GH
MCTs18	GH140	MCT	GH
MCTs18	GH141	MCT	GH
MCTs18	GH142	MCT	GH
MCTs18	GH143	MCT	GH
MCTs18	GH144	MCT	GH
MCTs18	GH145	MCT	GH
MCTs18	GH15	MCT	GH
MCTs18	GH16	MCT	GH
MCTs18	GH18	MCT	GH
MCTs18	GH2	MCT	GH
MCTs18	GH20	MCT	GH
MCTs18	GH23	MCT	GH
MCTs18	GH24	MCT	GH
MCTs18	GH25	MCT	GH
MCTs18	GH26	MCT	GH
MCTs18	GH27	MCT	GH
MCTs18	GH28	MCT	GH
MCTs18	GH29	MCT	GH
MCTs18	GH3	MCT	GH
MCTs18	GH30	MCT	GH
MCTs18	GH31	MCT	GH
MCTs18	GH32	MCT	GH
MCTs18	GH33	MCT	GH
MCTs18	GH35	MCT	GH
MCTs18	GH36	MCT	GH
MCTs18	GH38	MCT	GH
MCTs18	GH39	MCT	GH
MCTs18	GH42	MCT	GH
MCTs18	GH43	MCT	GH
MCTs18	GH5	MCT	GH
MCTs18	GH50	MCT	GH
MCTs18	GH51	MCT	GH
MCTs18	GH53	MCT	GH
MCTs18	GH57	MCT	GH
MCTs18	GH63	MCT	GH
MCTs18	GH65	MCT	GH
MCTs18	GH66	MCT	GH
MCTs18	GH67	MCT	GH
MCTs18	GH73	MCT	GH
MCTs18	GH76	MCT	GH
MCTs18	GH77	MCT	GH
MCTs18	GH78	MCT	GH
MCTs18	GH8	MCT	GH
MCTs18	GH84	MCT	GH
MCTs18	GH88	MCT	GH
MCTs18	GH89	MCT	GH
MCTs18	GH91	MCT	GH
MCTs18	GH92	MCT	GH
MCTs18	GH94	MCT	GH
MCTs18	GH95	MCT	GH
MCTs18	GH97	MCT	GH
MCTs18	GH99	MCT	GH
MCTs18	GT101	MCT	GT
MCTs18	GT11	MCT	GT
MCTs18	GT19	MCT	GT
MCTs18	GT2	MCT	GT
MCTs18	GT20	MCT	GT
MCTs18	GT21	MCT	GT
MCTs18	GT23	MCT	GT
MCTs18	GT26	MCT	GT
MCTs18	GT28	MCT	GT
MCTs18	GT3	MCT	GT
MCTs18	GT30	MCT	GT
MCTs18	GT32	MCT	GT
MCTs18	GT35	MCT	GT
MCTs18	GT39	MCT	GT
MCTs18	GT4	MCT	GT
MCTs18	GT5	MCT	GT
MCTs18	GT51	MCT	GT
MCTs18	GT83	MCT	GT
MCTs18	GT9	MCT	GT
MCTs18	PL1	MCT	PL
MCTs18	PL10	MCT	PL
MCTs18	PL11	MCT	PL
MCTs18	PL12	MCT	PL
MCTs18	PL13	MCT	PL
MCTs18	PL15	MCT	PL
MCTs18	PL17	MCT	PL
MCTs18	PL22	MCT	PL
MCTs18	PL26	MCT	PL
MCTs18	PL27	MCT	PL
MCTs18	PL8	MCT	PL
MCTs18	PL9	MCT	PL
MCTs19	CBM13	MCT	CBM
MCTs19	CBM16	MCT	CBM
MCTs19	CBM20	MCT	CBM
MCTs19	CBM22	MCT	CBM
MCTs19	CBM30	MCT	CBM
MCTs19	CBM32	MCT	CBM
MCTs19	CBM34	MCT	CBM
MCTs19	CBM35	MCT	CBM
MCTs19	CBM37	MCT	CBM
MCTs19	CBM4	MCT	CBM
MCTs19	CBM40	MCT	CBM
MCTs19	CBM44	MCT	CBM
MCTs19	CBM48	MCT	CBM
MCTs19	CBM5	MCT	CBM
MCTs19	CBM50	MCT	CBM
MCTs19	CBM51	MCT	CBM
MCTs19	CBM57	MCT	CBM
MCTs19	CBM6	MCT	CBM
MCTs19	CBM61	MCT	CBM
MCTs19	CBM62	MCT	CBM
MCTs19	CBM66	MCT	CBM
MCTs19	CBM67	MCT	CBM
MCTs19	CBM69	MCT	CBM
MCTs19	CBM9	MCT	CBM
MCTs19	AA6	MCT	AA
MCTs19	AA7	MCT	AA
MCTs19	CE1	MCT	CE
MCTs19	CE10	MCT	CE
MCTs19	CE11	MCT	CE
MCTs19	CE12	MCT	CE
MCTs19	CE14	MCT	CE
MCTs19	CE2	MCT	CE
MCTs19	CE3	MCT	CE
MCTs19	CE4	MCT	CE
MCTs19	CE6	MCT	CE
MCTs19	CE7	MCT	CE
MCTs19	CE8	MCT	CE
MCTs19	CE9	MCT	CE
MCTs19	GH1	MCT	GH
MCTs19	GH10	MCT	GH
MCTs19	GH105	MCT	GH
MCTs19	GH106	MCT	GH
MCTs19	GH109	MCT	GH
MCTs19	GH110	MCT	GH
MCTs19	GH112	MCT	GH
MCTs19	GH115	MCT	GH
MCTs19	GH120	MCT	GH
MCTs19	GH123	MCT	GH
MCTs19	GH125	MCT	GH
MCTs19	GH127	MCT	GH
MCTs19	GH13	MCT	GH
MCTs19	GH130	MCT	GH
MCTs19	GH133	MCT	GH
MCTs19	GH137	MCT	GH
MCTs19	GH138	MCT	GH
MCTs19	GH139	MCT	GH
MCTs19	GH140	MCT	GH
MCTs19	GH141	MCT	GH
MCTs19	GH142	MCT	GH
MCTs19	GH143	MCT	GH
MCTs19	GH144	MCT	GH
MCTs19	GH145	MCT	GH
MCTs19	GH15	MCT	GH
MCTs19	GH16	MCT	GH
MCTs19	GH18	MCT	GH
MCTs19	GH2	MCT	GH
MCTs19	GH20	MCT	GH
MCTs19	GH23	MCT	GH
MCTs19	GH24	MCT	GH
MCTs19	GH25	MCT	GH
MCTs19	GH26	MCT	GH
MCTs19	GH27	MCT	GH
MCTs19	GH28	MCT	GH
MCTs19	GH29	MCT	GH
MCTs19	GH3	MCT	GH
MCTs19	GH30	MCT	GH
MCTs19	GH31	MCT	GH
MCTs19	GH32	MCT	GH
MCTs19	GH33	MCT	GH
MCTs19	GH35	MCT	GH
MCTs19	GH36	MCT	GH
MCTs19	GH38	MCT	GH
MCTs19	GH39	MCT	GH
MCTs19	GH4	MCT	GH
MCTs19	GH42	MCT	GH
MCTs19	GH43	MCT	GH
MCTs19	GH5	MCT	GH
MCTs19	GH50	MCT	GH
MCTs19	GH51	MCT	GH
MCTs19	GH53	MCT	GH
MCTs19	GH55	MCT	GH
MCTs19	GH57	MCT	GH
MCTs19	GH65	MCT	GH
MCTs19	GH66	MCT	GH
MCTs19	GH67	MCT	GH
